experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,collision_source,near_misses,min_clearance_m,intervention_rate_pct,filter_solve_ms,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_launch_identity_match,extra_observed_path,extra_observed_speed_mps,extra_observed_sim_seed,extra_observed_ros_domain_id,extra_observed_sim_ports,extra_observed_ctrl_ports,extra_profile_estimator_diagnostics_applicable,extra_profile_estimator_diagnostics_complete,extra_profile_estimator_diagnostics_error,extra_profile_estimator_required_concurrent_windows,extra_profile_estimator_publication_ready,extra_profile_estimator_publication_applied,extra_profile_estimator_abstained,extra_profile_estimator_readiness_rows,extra_profile_estimator_update_rows,extra_profile_estimator_time_to_first_ready_s,extra_profile_estimator_time_to_first_update_s,extra_profile_estimator_max_concurrent_windows,extra_profile_estimator_lifetime_accepted_windows,extra_profile_estimator_lifetime_rejected_windows,extra_profile_estimator_profile_force_gain_final,extra_profile_estimator_profile_ax_bias_final_mps2,extra_profile_estimator_profile_ay_bias_final_mps2,extra_profile_estimator_profile_bound_hits_max,extra_profile_estimator_feature_envelope_excursions_max,extra_profile_estimator_readiness_consistent,extra_estimator_backend,extra_estimator_contract_version,extra_conditioning_role,extra_controller_prior_terrain,extra_reference_profile_sha256,extra_reference_policy,extra_truth_free_controller_packet,extra_controller_tire_force_truth_rows,extra_profile_estimator_snapshot_rows,extra_profile_estimator_unique_snapshot_count,extra_profile_estimator_ready_snapshot_count,extra_profile_estimator_applied_snapshot_count,extra_profile_estimator_final_snapshot_seq,extra_profile_estimator_fallback_rows,extra_profile_estimator_max_evidence_age_s,extra_profile_estimator_min_snapshot_confidence,extra_profile_estimator_max_boundary_mass,extra_profile_estimator_min_observability_singular_value,extra_profile_estimator_update_wall_ms_median,extra_profile_estimator_update_wall_ms_p95,extra_profile_estimator_update_wall_ms_max
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,9.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0160_nn_estimator_clay_lane_change_v9_b0_s400,ok,0,26.086267948150635,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0160_nn_estimator_clay_lane_change_v9_b0_s400/20260827_230847_389721_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1235,0.44832287188853953,0.823932,0.3365701148648649,4.614763243243243,8.007905,0.5127514714714715,14.191311740890688,15.813200000000002,144.13999482782708,87.635366,3.722615,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,400,70,[25320],[25321],True,True,,8,True,True,False,617,10,7.524,7.524,13,17,22,1.001274,-0.00873,-0.006586,0,4,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,769.0,10.0,10.0,10.0,10.0,618.0,5.244,0.309951,0.037374,0.306549,12.216719000000001,24.20853545,24.210182
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,5.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0154_nn_estimator_clay_lane_change_v5_b0_s404,ok,0,26.12582015991211,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0154_nn_estimator_clay_lane_change_v5_b0_s404/20260827_230847_414801_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1189,0.05783379156003745,0.209877,0.046159229577464794,4.421496197183099,5.428575,0.8842992394366197,14.829125315391087,15.5512,133.75680796523773,80.649693,3.066083,0,chrono_body_contact,0,,,,,,,,True,lane_change,5.0,404,58,[25308],[25309],True,True,,8,True,True,False,536,8,7.536,7.536,14,17,22,1.00007,0.002446,-0.013314,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,c95613694247a1005b45d05d79e96eab52db905aea2667907ed2515e9ac3b36a,shared_worst_case_phi13_curvature_v1,True,0,737.0,8.0,8.0,8.0,8.0,653.0,6.732,0.268644,0.051933,0.176189,24.237888499999997,26.31855355,26.53648
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,7.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0158_nn_estimator_clay_lane_change_v7_b0_s403,ok,0,26.126193046569824,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0158_nn_estimator_clay_lane_change_v7_b0_s403/20260827_230847_378900_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1219,0.32030080742660183,1.07539,0.21462301646090537,4.320946639231824,6.75134,0.617278091318832,14.401435602953239,15.934599999999998,138.72941411288258,83.835315,3.306643,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,403,66,[25316],[25317],True,True,,8,True,True,False,656,11,7.524,7.524,13,18,21,1.001108,-0.005753,-0.001622,0,5,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,757.0,11.0,11.0,11.0,11.0,563.0,4.242,0.330817,0.036812,0.225337,12.126438,19.699628,24.459581
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,5.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0153_nn_estimator_clay_lane_change_v5_b0_s403,ok,0,26.132712602615356,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0153_nn_estimator_clay_lane_change_v5_b0_s403/20260827_230847_391737_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1190,0.12106382000595055,0.52143,0.07619514205344587,4.334583263009846,5.36705,0.8669166526019693,14.815747899159662,15.601099999999999,131.42459552392475,80.271264,2.966081,0,chrono_body_contact,0,,,,,,,,True,lane_change,5.0,403,56,[25306],[25307],True,True,,8,True,True,False,333,6,7.536,7.536,13,16,23,0.999741,-0.005606,6.5e-05,0,2,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,c95613694247a1005b45d05d79e96eab52db905aea2667907ed2515e9ac3b36a,shared_worst_case_phi13_curvature_v1,True,0,739.0,6.0,6.0,6.0,6.0,857.0,10.23,0.242696,0.051624,0.252223,19.218353999999998,25.3015565,25.340909
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,7.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0155_nn_estimator_clay_lane_change_v7_b0_s400,ok,0,26.1360445022583,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0155_nn_estimator_clay_lane_change_v7_b0_s400/20260827_230847_526228_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1205,0.28315168301934446,0.841249,0.19980805922865014,4.332628099173554,6.9929749999999995,0.6189468713105077,14.531195020746889,16.095600000000005,137.96222258982147,83.938429,3.355369,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,400,60,[25310],[25311],True,True,,8,True,True,False,639,11,7.536,7.536,14,18,21,0.999339,0.030171,-0.001949,0,5,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,753.0,11.0,11.0,11.0,11.0,566.0,4.74,0.330281,0.048417,0.282137,14.041788,25.422887,25.964871
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,7.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0157_nn_estimator_clay_lane_change_v7_b0_s402,ok,0,26.180867671966553,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0157_nn_estimator_clay_lane_change_v7_b0_s402/20260827_230847_305454_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1206,0.31891626642518783,0.973979,0.22148977154582766,4.398986320109439,6.8652,0.6284266171584914,14.548648424543945,16.2085,137.70796239710728,84.156576,3.415063,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,402,64,[25314],[25315],True,True,,8,True,True,False,657,11,7.536,7.536,13,18,21,1.000477,0.010273,-0.00721,0,3,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,758.0,11.0,11.0,11.0,11.0,549.0,4.236,0.32963,0.042143,0.216421,13.607497,24.860938,24.968242
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,7.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0159_nn_estimator_clay_lane_change_v7_b0_s404,ok,0,26.23787760734558,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0159_nn_estimator_clay_lane_change_v7_b0_s404/20260827_230847_419902_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1204,0.21621586750092509,0.677781,0.1515020355191257,4.328131420765028,7.186235,0.6183044886807183,14.577998338870435,16.4894,140.32967672055383,83.939807,3.315395,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,404,68,[25318],[25319],True,True,,8,True,True,False,635,10,8.04,8.04,13,17,22,1.001989,0.033117,-0.009782,0,5,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,731.0,10.0,10.0,10.0,10.0,569.0,4.722,0.362829,0.047601,0.284868,13.928681000000001,24.54617915,24.77555
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,9.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0163_nn_estimator_clay_lane_change_v9_b0_s403,ok,0,26.02521848678589,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0163_nn_estimator_clay_lane_change_v9_b0_s403/20260827_230913_645026_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1196,0.45763796979021165,1.085793,0.34424678212290505,4.832653212290503,8.206575,0.5369614680322781,14.6166889632107,16.544999999999987,140.42834885284415,89.834316,3.669074,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,403,76,[25326],[25327],True,True,,8,True,True,False,614,12,7.536,7.536,14,19,20,0.999316,-0.005834,0.007103,0,5,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,744.0,12.0,12.0,12.0,12.0,582.0,5.22,0.321898,0.035645,0.512199,13.2482005,19.692294499999992,24.767238
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,9.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0162_nn_estimator_clay_lane_change_v9_b0_s402,ok,0,26.127609968185425,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0162_nn_estimator_clay_lane_change_v9_b0_s402/20260827_230913_541564_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1143,0.3697336448047275,0.84846,0.2845338231884058,4.485618260869566,8.049294999999999,0.4984020289855073,15.31037620297463,17.50699999999999,137.04254424999297,85.899191,3.576433,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,402,74,[25324],[25325],True,True,,8,True,True,False,576,10,7.536,7.536,13,17,22,0.999644,0.015936,-0.003518,0,5,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,716.0,10.0,10.0,10.0,10.0,567.0,5.232,0.287737,0.044832,0.41675,14.6230425,26.1380136,26.230782
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,9.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0164_nn_estimator_clay_lane_change_v9_b0_s404,ok,0,26.125237464904785,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0164_nn_estimator_clay_lane_change_v9_b0_s404/20260827_230913_529108_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1199,0.46992466462372184,0.929131,0.3458512083916084,4.798940419580419,8.10207,0.5332156021756022,14.599891576313595,16.332999999999995,145.4513301756532,89.740625,3.825295,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,404,78,[25328],[25329],True,True,,8,True,True,False,619,12,8.04,8.04,13,19,20,0.997873,-0.008416,-0.000274,0,5,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,714.0,12.0,12.0,12.0,12.0,580.0,4.716,0.390082,0.036984,0.313489,14.182298,24.718281400000002,25.087558
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,9.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0161_nn_estimator_clay_lane_change_v9_b0_s401,ok,0,26.176215648651123,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0161_nn_estimator_clay_lane_change_v9_b0_s401/20260827_230913_471598_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1207,0.2202843421221744,0.836845,0.12414008653846154,4.864867032967033,8.0145,0.5405407814407814,14.554233637116818,16.235200000000003,144.63333202969116,89.754946,2.997744,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,401,72,[25322],[25323],True,True,,8,True,True,False,687,13,7.056,7.056,15,20,19,0.999281,0.006026,0.006969,0,4,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,784.0,13.0,13.0,13.0,13.0,520.0,4.722,0.342734,0.04702,0.381751,14.868934,20.98312999999998,27.721943
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,right_left,5.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0165_nn_estimator_clay_right_left_v5_b0_s400,ok,0,26.18595051765442,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0165_nn_estimator_clay_right_left_v5_b0_s400/20260827_230913_627429_dirt_right_left_acados_static_mlp/diag_dirt_right_left_acados_static_mlp.csv,,,1169,0.13334235725648685,0.415203,0.10657993168604651,3.4419270348837205,4.23585,0.6883854069767441,15.014662104362703,15.799599999999998,123.465034017055,43.419233,-31.017398,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,400,80,[25330],[25331],True,True,,8,True,True,False,657,23,8.544,8.544,16,30,9,0.998618,-0.069764,0.005867,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,657.0,23.0,23.0,23.0,23.0,512.0,0.768,0.37669,0.033826,0.35453,14.278476,15.969006899999998,16.063222
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,right_left,5.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0167_nn_estimator_clay_right_left_v5_b0_s402,ok,0,26.23106026649475,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0167_nn_estimator_clay_right_left_v5_b0_s402/20260827_230913_528078_dirt_right_left_acados_static_mlp/diag_dirt_right_left_acados_static_mlp.csv,,,1199,0.20574900548154093,0.667286,0.1430703610719323,3.668690409026798,4.5532200000000005,0.7337380818053596,14.656163469557963,15.8302,125.39524694328986,46.35338,-30.992588,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,402,84,[25334],[25335],True,True,,8,True,True,False,678,23,8.544,8.544,16,30,9,0.998554,-0.036132,0.00383,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,678.0,23.0,23.0,23.0,23.0,521.0,0.768,0.357586,0.031658,0.346612,13.947138,15.6968771,15.712882
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,right_left,5.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0168_nn_estimator_clay_right_left_v5_b0_s403,ok,0,26.276322603225708,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0168_nn_estimator_clay_right_left_v5_b0_s403/20260827_230913_809072_dirt_right_left_acados_static_mlp/diag_dirt_right_left_acados_static_mlp.csv,,,1183,0.1469468057957046,0.437712,0.11576228097982709,3.4784805475504323,4.305015,0.6956961095100864,14.730786136939983,15.661800000000001,123.6287610751034,43.915051,-30.98351,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,403,86,[25336],[25337],True,True,,8,True,True,False,663,23,8.544,8.544,16,30,9,1.000514,-0.008769,0.011025,0,1,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,663.0,23.0,23.0,23.0,23.0,520.0,0.768,0.361727,0.034486,0.313473,13.90583,15.5888962,15.599701
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,right_left,5.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0166_nn_estimator_clay_right_left_v5_b0_s401,ok,0,26.333433628082275,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0166_nn_estimator_clay_right_left_v5_b0_s401/20260827_230913_585749_dirt_right_left_acados_static_mlp/diag_dirt_right_left_acados_static_mlp.csv,,,1152,0.16253445191103943,0.511888,0.1219678724340176,3.6244841642228742,4.413189999999999,0.7248968328445748,15.211475694444447,16.154899999999998,121.17701602352587,45.793433,-30.972247,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,401,82,[25332],[25333],True,True,,8,True,True,False,623,22,9.024,9.024,16,29,10,1.000092,-0.048221,0.00462,0,1,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,623.0,22.0,22.0,22.0,22.0,529.0,0.768,0.325798,0.031561,0.401464,14.2962515,16.21417595,16.30429
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,right_left,9.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0176_nn_estimator_clay_right_left_v9_b0_s401,ok,0,26.131938695907593,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0176_nn_estimator_clay_right_left_v9_b0_s401/20260827_230940_021776_dirt_right_left_acados_static_mlp/diag_dirt_right_left_acados_static_mlp.csv,,,1161,0.20587818780083086,0.68732,0.1482137577092511,3.937853303964758,5.8248,0.43753925599608423,15.022695951765717,15.824000000000002,126.76169520324041,51.034904,-30.94698,0,chrono_body_contact,0,,,,,,,,True,right_left,9.0,401,1,[25352],[25353],True,True,,8,True,True,False,651,23,8.532,8.532,16,30,9,0.997498,-0.028897,0.000935,0,2,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,2fd2c1dbb42c39cc163281ad14f69d4122484783b6b75aa488f2ea05e6c9793b,shared_worst_case_phi13_curvature_v1,True,0,651.0,23.0,23.0,23.0,23.0,510.0,0.774,0.386891,0.063602,0.542388,14.559166,16.696516,16.976236
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,right_left,7.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0173_nn_estimator_clay_right_left_v7_b0_s403,ok,0,26.227145195007324,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0173_nn_estimator_clay_right_left_v7_b0_s403/20260827_230939_889561_dirt_right_left_acados_static_mlp/diag_dirt_right_left_acados_static_mlp.csv,,,1156,0.23374042050751404,0.716631,0.16302394100294984,4.0834660766961655,5.652575,0.5833522966708807,15.048001730103804,15.7845,126.05356287035474,53.325085,-31.005057,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,403,96,[25346],[25347],True,True,,8,True,True,False,706,25,7.536,7.536,16,32,7,0.99905,-0.031539,0.004677,0,1,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,706.0,25.0,25.0,25.0,25.0,450.0,0.768,0.382867,0.075561,0.466987,15.92683,16.3571668,16.551998
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,right_left,7.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0170_nn_estimator_clay_right_left_v7_b0_s400,ok,0,26.379525661468506,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0170_nn_estimator_clay_right_left_v7_b0_s400/20260827_230939_815911_dirt_right_left_acados_static_mlp/diag_dirt_right_left_acados_static_mlp.csv,,,1172,0.20437352823188898,0.662732,0.14385950434782607,3.881977536231884,5.325565,0.5545682194616977,14.964394197952215,15.722900000000001,125.91290169596274,50.677414,-30.98138,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,400,90,[25340],[25341],True,True,,8,True,True,False,719,25,7.536,7.536,16,32,7,0.998877,-0.044596,0.00837,0,1,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,719.0,25.0,25.0,25.0,25.0,453.0,0.768,0.350726,0.069441,0.60165,14.546208,16.6055368,16.73187
