slip_ratio,slip_angle,velocity,vertical_load,steering_rate,d_slip_ratio,d_slip_angle,d_velocity,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy,My,sinkage,kappa_cmd,alpha_cmd,velocity_cmd
-0.595958,-0.068317,7.870726,3331.373178,-0.416447,-0.327624,-0.007554,-0.247518,2403922.090530,6573.093668,0.589293,10785.191542,0.226931,0.015136,0.116048,3395.271864,-882.566426,110.451200,307.376998,0.005656,-0.373988,-0.186426,7.993217
-0.161071,0.032060,6.463455,7444.851829,0.330664,0.202056,-1.010540,-1.009981,2405967.124439,14155.323297,0.553249,13904.200684,0.163045,0.014414,0.117725,7223.505155,-882.538203,-478.662431,71.337713,0.011764,-0.144186,0.115622,6.364291
-0.360640,0.044830,4.452938,4588.732989,-0.195413,-0.116068,0.003377,-0.236303,1397734.957499,7507.218537,1.048572,16656.129012,0.317086,0.018719,0.107183,4499.826691,-1957.628269,-674.339540,406.284309,0.060079,-0.367836,0.208466,4.510156
0.541694,-0.048897,9.019192,4182.008664,-0.384903,-0.008232,-0.006332,-0.403383,3212460.266256,5458.611805,0.775976,20149.786302,0.146700,0.017891,0.109279,4345.253189,936.602678,421.221941,-675.124774,0.010299,0.526614,-0.152035,9.132959
0.428271,0.000341,3.359073,2939.785171,-0.410608,-0.202929,-0.015288,0.324190,985099.114218,15082.385871,0.473820,3818.692228,0.504371,0.019968,0.101459,3024.081621,1045.838877,-7.307259,-613.295612,0.007458,0.386438,-0.000356,3.482438
-0.421795,0.034208,8.476682,2934.945356,0.152441,-0.253985,-1.713735,-0.020469,883704.249633,9784.707413,1.282345,3579.011109,0.110701,0.015767,0.089411,3012.814034,-435.013018,-91.590790,-220.655136,0.048982,-0.417010,0.177131,8.431641
0.652359,0.007794,3.840887,4541.681976,0.193491,-0.156662,-0.004114,0.529440,3030417.183020,10029.730268,1.245315,17623.007984,0.208407,0.022164,0.084443,4288.344044,1400.952170,-104.173227,-1139.530333,0.046428,0.688190,0.031843,3.783252
0.146680,-0.044692,5.190881,5168.750984,-0.243810,-0.230322,-0.006707,0.371073,3015612.769991,3029.168405,1.014083,5550.637774,0.650669,0.020768,0.103182,5248.976930,1246.288276,1800.535412,-1036.028963,0.031946,0.134288,-0.151989,5.263433
0.666947,0.055466,4.212755,5553.144993,0.232733,-0.369122,-0.004794,0.710705,3553896.301871,16763.294184,0.543191,12068.180251,0.122313,0.020661,0.112308,5539.778579,547.898877,-531.113890,-446.546842,0.007600,0.686340,0.339451,4.147309
0.307206,0.087581,7.355696,4168.336401,-0.273805,-0.231207,-0.000144,-0.117850,3198447.415566,14567.831236,0.593866,2164.897042,0.401291,0.017285,0.095553,3822.590290,476.045212,-1022.949053,-390.568175,0.007248,0.281495,0.349402,7.432738
-0.696030,-0.029210,7.549429,5992.989572,-0.306764,-0.359962,0.818764,-0.142547,1068868.249910,33.368077,1.240129,8170.181793,0.306204,0.020348,0.102580,6042.829145,-2471.725499,80.360958,197.821537,0.104611,-0.698704,-0.096708,7.640891
0.040633,0.034633,3.820279,6562.006240,-0.079556,0.075436,0.000877,0.018984,3991350.728739,6710.861909,0.620336,2275.665712,0.303711,0.021321,0.093947,6590.260537,138.571057,-824.417237,-328.002520,0.009255,0.038121,0.159568,3.843868
0.388017,0.000225,7.585228,5717.400277,-0.258439,-0.090578,-0.002692,1.220319,3175511.823813,1218.021664,0.304350,19885.977168,0.581591,0.022577,0.103094,5402.857121,1765.204468,-138.146341,-827.120192,-0.001284,0.382746,0.021972,7.663909
-0.601781,-0.012869,7.293993,5716.810408,-0.322779,0.390430,-0.004520,-0.856257,3742866.749432,4168.773064,1.033403,9996.684369,0.297718,0.010357,0.116168,5667.200905,-2259.260800,51.299302,616.144265,0.031812,-0.604240,-0.041595,7.390069
-0.687460,0.003148,7.169358,3404.654269,-0.219585,-0.097780,-0.001974,-0.420757,3158082.982365,8995.825037,1.207348,19932.241341,0.259176,0.012633,0.103143,3412.469603,-1969.506587,-17.818129,599.388352,0.039725,-0.688597,0.011193,7.235026
-0.603609,-0.018939,7.345357,6562.905909,-0.480942,-0.107555,0.464726,-0.871076,3678188.485287,4687.154128,0.604407,18888.535917,0.582419,0.013823,0.086650,6394.847244,-4216.792987,187.833742,1702.112109,0.010798,-0.766864,-0.070889,7.488527
0.139677,0.027988,4.742065,6302.582153,-0.436784,-0.257308,-0.446937,1.003644,1124058.640056,15775.846835,0.539771,756.695565,0.117055,0.011507,0.118548,6079.508852,333.051352,-281.912318,-522.668903,0.017500,0.114714,0.089412,4.873290
-0.114257,0.017315,8.362018,5116.343113,0.085303,-0.341620,-0.589939,1.031342,2564477.961736,16985.431540,0.560881,10557.930630,0.355256,0.016658,0.097543,5306.027067,-732.412017,-348.111221,106.081483,0.009179,-0.106634,0.062585,8.337326
-0.416933,0.008100,5.996220,6913.080718,0.053585,-0.033310,0.439775,0.532017,3726229.282479,14046.130492,0.625009,13759.669081,0.362721,0.010459,0.089500,7005.053515,-2733.291616,-152.953444,987.542892,0.012061,-0.411858,0.040876,5.980626
0.128358,-0.098612,5.431881,2686.096843,0.022709,0.308089,0.026011,0.337863,3880171.051760,15804.106016,0.599713,20006.967589,0.209344,0.016144,0.106293,2613.760538,90.730783,514.349750,-118.947407,0.002864,0.119427,-0.309303,5.425585
-0.570332,0.013356,2.533710,5691.346090,0.037195,0.317071,0.003990,-0.949268,3207182.974406,3410.453434,0.940708,15543.285513,0.619891,0.014543,0.089034,5436.939229,-3961.950098,-976.760964,1341.516762,0.046885,-0.566911,0.373902,2.522759
-0.276630,0.058847,7.183420,6924.378614,0.076112,0.212610,-0.000388,-0.729044,1047688.965678,6718.027786,0.814336,3213.420704,0.346423,0.012645,0.102901,7189.459262,-2018.070780,-1190.621282,-2.332335,0.062695,-0.276180,0.298777,7.160894
0.163796,0.019277,3.367981,6104.078347,-0.304072,-0.190931,-0.002792,-1.412830,2014375.910637,18696.948468,1.242008,9524.183408,0.336468,0.024835,0.081728,6056.479052,904.132436,-831.124256,-1248.137278,0.074405,0.139540,0.087051,3.458102
0.061642,-0.007083,7.675165,4210.650794,0.145872,-0.306240,-0.000327,0.812872,1126412.621268,6113.307575,0.600597,14474.689592,0.451288,0.014935,0.101485,4146.093992,444.437587,227.361551,-489.849807,0.017703,0.074345,-0.026770,7.631841
-0.303641,-0.117495,5.038825,2899.911453,-0.111780,0.345650,-0.000855,-0.696387,3514150.642614,53.399742,1.226886,6901.301261,0.176964,0.012844,0.115188,2884.201523,-604.927278,405.863520,22.878347,0.038262,-0.319879,-0.395976,5.069088
0.589616,0.035607,3.139651,4468.328020,-0.468851,-0.129012,-0.005293,0.466388,3839232.478590,6535.173566,0.317201,12120.981160,0.275306,0.015917,0.111369,4708.523424,660.155861,-596.676938,-322.471110,-0.000670,0.528284,0.287257,3.274651
0.303573,0.052196,3.033097,4957.617979,-0.230292,-0.084891,-0.226468,-1.505762,1961521.843528,12039.130371,0.892669,18272.551366,0.391657,0.015724,0.099603,4781.422359,1533.216725,-1636.702996,-1131.272183,0.035066,0.276646,0.204886,3.099621
-0.580220,-0.011472,3.708141,5805.111645,0.308534,0.219083,0.589189,-0.767767,3919913.785189,8133.473747,0.367978,3031.453307,0.319598,0.017006,0.112865,6007.675615,-1216.773856,37.011055,521.662187,0.000371,-0.566675,-0.043728,3.615225
0.419923,0.033591,3.313591,5120.367710,-0.537345,-0.224951,-0.022685,0.309643,3055219.459985,8534.308378,1.145784,11464.749534,0.283143,0.015215,0.087222,5266.564563,1566.459181,-755.585005,-1285.665188,0.047293,0.360530,0.115329,3.473931
-0.055160,-0.105163,8.547052,4028.306992,0.301540,0.224686,0.000531,0.643237,3653571.081539,289.931532,1.144948,11074.805292,0.480806,0.013234,0.108589,4167.888354,-824.097763,1809.137903,24.427940,0.029707,-0.055942,-0.318882,8.461506
0.037304,0.037357,4.291979,3007.285628,-0.029749,0.391980,0.002076,-0.517922,3244853.039922,5471.968384,0.961225,3640.814795,0.128017,0.014717,0.086390,3030.847070,-49.985384,-380.446665,-201.614768,0.023456,0.035015,0.366150,4.299862
-0.428085,0.012926,5.014255,4318.283631,0.515803,-0.319898,-0.018519,0.748214,2038447.123791,19734.065214,0.885331,3340.470858,0.473455,0.022799,0.083378,4494.624159,-1850.245279,-465.422535,464.806268,0.032429,-0.408244,0.230206,4.864097
0.078694,-0.044239,4.527975,3312.869129,0.455619,0.368947,-1.411010,-0.202407,923918.142625,5725.245654,0.964248,14675.144948,0.418910,0.012118,0.109722,3294.665889,324.653250,1335.811453,-511.711625,0.038353,0.114944,-0.161406,4.392878
0.246511,-0.103180,9.150794,6654.917277,-0.502484,-0.174676,-0.010634,0.503114,3097982.564950,8614.386147,0.373974,12584.676486,0.456965,0.010167,0.107115,6604.040437,1131.456433,2452.391444,-607.512461,0.001114,0.215261,-0.306661,9.294802
0.009260,0.030119,6.733549,6680.978948,0.295276,0.359263,-0.003957,-0.433636,2375444.370916,449.416084,0.819858,12615.767335,0.623268,0.010028,0.115762,6846.078293,-1147.101393,-4625.965867,-90.808732,0.035345,0.021204,0.393635,6.651427
0.436743,0.048521,5.719040,3681.167379,-0.040909,-0.068042,0.001696,0.233908,2938908.897130,1268.047986,0.493741,13096.713189,0.485848,0.010031,0.087420,3890.960279,1225.191557,-1414.298674,-697.838532,0.003995,0.432299,0.299301,5.730977
0.482127,0.021736,6.519844,5005.006856,-0.305705,0.333193,-0.002968,1.078265,549476.427095,8523.868254,1.193250,12931.934435,0.303920,0.019409,0.102839,4726.044773,1514.723539,-526.166332,-1347.807190,0.045875,0.469953,0.098677,6.612037
0.098282,0.005653,7.653864,4184.839874,0.107358,0.013485,-0.000541,0.725027,1927497.600262,19338.179380,0.378457,18309.972462,0.206249,0.016181,0.094574,4147.635422,274.639375,-60.815437,-194.263744,0.001131,0.109968,0.020910,7.622055
-0.208156,0.063451,6.530378,7131.216629,-0.349174,0.126271,-0.003602,1.010956,2018112.430729,5287.313636,0.721265,1816.109427,0.189646,0.014443,0.096513,7639.857644,-925.946756,-794.603723,-162.294215,0.031497,-0.221676,0.269823,6.632170
-0.444313,0.053702,3.595486,7196.510806,-0.401938,0.346987,-0.003834,-0.336387,3031312.451294,1237.548629,0.882472,10427.706040,0.292071,0.017774,0.085840,7258.837701,-2276.858452,-731.932245,449.140801,0.037058,-0.461507,0.250580,3.711972
0.179782,0.007209,9.405186,3212.894484,-0.003836,-0.358058,-0.000013,0.767789,3739784.713780,12593.322251,0.792837,19121.503052,0.646258,0.013374,0.096636,3188.268285,1404.654282,-236.988484,-801.060031,0.008560,0.186776,0.025733,9.406945
0.848931,0.069460,3.087931,4028.584896,-0.450441,0.244716,0.002608,-0.200452,1206877.895644,7454.730666,0.518347,4779.181007,0.229196,0.022194,0.102454,3828.890237,664.797381,-512.222231,-574.037731,0.015597,0.769652,0.301898,3.216652
0.155367,0.028420,4.117180,6534.440726,-0.416807,0.022549,-0.011990,0.496145,2856737.315663,9405.244081,0.923814,9651.601064,0.639318,0.019816,0.101317,6332.515112,2101.696166,-1885.447355,-1487.243276,0.032795,0.127165,0.101344,4.242065
0.873878,-0.143859,7.340382,7321.403475,-0.260794,1.552804,-0.004422,-0.319938,3826961.626286,14303.717190,0.347693,4168.265771,0.106745,0.023103,0.101667,7343.521657,482.556158,410.887664,-298.133378,0.000524,-0.530470,-0.342084,7.413724
0.174113,0.055148,8.951689,7279.092172,0.314103,-0.265874,-0.004631,-0.525483,3412517.539360,18122.630025,0.643005,19996.075272,0.252439,0.021284,0.094266,7127.982301,377.695018,-1603.258789,-558.853121,0.014045,0.180975,0.346248,8.862582
-0.075721,-0.107094,4.465984,4579.719678,-0.123037,-0.028248,-0.001562,-1.037430,1215940.497898,1673.902932,0.477024,15296.273050,0.135742,0.015227,0.087201,4559.413032,-344.914909,705.778808,-136.862038,0.015183,-0.095815,-0.371616,4.499461
0.524144,-0.017732,5.792490,5138.103629,-0.177329,-0.191645,-0.001232,-0.911136,2465843.406438,12972.362220,1.078173,13106.877296,0.199275,0.010623,0.086902,5243.553556,1446.525404,275.128347,-1229.842246,0.038207,0.519021,-0.063553,5.845003
-0.316961,-0.020087,4.777701,6761.240875,-0.199848,-0.288585,-0.005974,0.240935,594802.751897,13684.871923,0.310205,5464.779788,0.485224,0.023701,0.099586,6932.435196,-2205.996671,319.267784,641.117759,0.015279,-0.321898,-0.069409,4.837684
-0.521706,0.067446,4.621006,7133.173585,-0.182606,-0.370366,0.000893,-0.772415,1514892.893131,6100.564600,0.563736,19994.405306,0.428230,0.018819,0.116841,7250.514824,-3363.805598,-717.447229,1032.017778,0.025732,-0.528430,0.238135,4.673532
-0.216446,0.023158,5.252712,4799.683328,-0.431840,-0.160092,-0.008592,-1.424833,3461457.367333,9085.786680,1.287613,16733.438488,0.313754,0.021795,0.090907,4957.812494,-1728.687638,-554.747812,245.427417,0.053691,-0.231259,0.085769,5.380769
0.653399,-0.007712,4.248407,3010.001868,-0.127787,0.384153,-0.001642,-1.422341,1226864.312997,4766.676696,0.575388,7318.949373,0.338768,0.010895,0.090693,2977.516442,1098.003939,80.247274,-670.691545,0.010974,0.649297,-0.029620,4.285973
-0.132075,0.034383,5.243384,3700.919506,-0.383664,0.364880,-0.386835,-0.163206,988141.332306,8463.151553,1.178070,9393.185383,0.485055,0.021142,0.103531,3777.481329,-1233.474576,-1073.069434,50.454917,0.058030,-0.146897,0.160959,5.356839
-0.283061,-0.005336,9.131727,3480.357832,-0.293724,-0.028422,-0.002972,0.733548,2285456.756137,12817.047786,0.647347,8166.637120,0.334209,0.015499,0.114918,3462.839108,-898.048663,32.575610,275.452329,0.007452,-0.285433,-0.015625,9.220263
0.548895,-0.059978,4.608913,6768.582757,0.487105,0.032329,-0.002630,1.454884,1562251.205530,16933.065802,1.142445,11751.999455,0.233022,0.018163,0.088770,6737.406993,1235.539676,1321.109514,-1552.596342,0.070753,0.592489,-0.290622,4.469441
-0.273609,0.025609,6.417405,7460.299254,0.371027,-0.312430,-0.704438,-0.788207,3945579.278906,18470.452507,0.777000,8299.732084,0.203401,0.022874,0.118342,7815.074739,-1191.857724,-248.935044,105.078075,0.018912,-0.257294,0.087263,6.305855
-0.429657,0.021537,4.577636,2843.713090,0.478615,-0.256852,-0.019108,0.274194,2357295.444065,10245.974009,1.013474,4164.604044,0.502141,0.016062,0.085071,2904.790766,-1456.525547,-205.237123,415.874845,0.031546,-0.408882,0.133416,4.435471
-0.540699,-0.130515,4.299567,2911.558113,-0.495558,0.179719,-0.019350,0.659065,1327996.570015,7982.040671,0.338357,9534.880671,0.635704,0.021182,0.098159,2967.755090,-1311.208927,383.560202,543.020987,0.002428,-0.562646,-0.359280,4.438899
0.110193,-0.024223,4.742558,3276.895887,-0.345109,0.337310,-0.008809,-0.614038,1939799.200218,18087.068787,0.541472,20174.386387,0.345345,0.020582,0.094848,3269.240609,352.516360,314.358958,-270.519765,0.005889,0.092712,-0.087533,4.845255
-0.297381,-0.105011,5.686642,7340.402847,0.138806,-0.000101,0.002708,-1.221355,1176409.252545,9332.303075,1.068012,18429.499423,0.209946,0.021801,0.083426,7333.146049,-1995.791974,1232.551290,-197.769881,0.095067,-0.303231,-0.385139,5.647317
0.245032,0.035644,4.300165,7415.272128,0.544524,0.166735,-0.022829,0.934277,2543740.259541,3355.092372,1.173176,2653.552342,0.137149,0.017377,0.108632,7243.425547,552.728240,-528.469938,-1107.260029,0.064511,0.297625,0.169415,4.139705
-0.684953,0.032936,8.637760,4947.168224,0.116659,0.045838,-0.001528,-0.162873,3089535.813875,14911.624027,0.635839,11356.567070,0.201897,0.012016,0.108654,4532.506241,-1183.781763,-60.404560,356.798359,0.009521,-0.682285,0.115477,8.602868
-0.180026,0.036745,9.163842,2795.262946,0.263171,-0.019234,-0.003320,-0.497654,2533830.787129,16458.836664,1.219609,1278.617089,0.483406,0.022020,0.104386,2710.876541,-601.259142,-602.340427,8.554116,0.029923,-0.173015,0.304601,9.088024
-0.172713,0.023332,9.258557,2988.789661,-0.203745,-0.347258,-0.000571,-0.378857,723492.298125,5498.281179,0.984335,15741.067388,0.235401,0.016813,0.096334,3016.599318,-797.098789,-292.482081,37.467994,0.031325,-0.173921,0.081699,9.319244
0.497219,0.020308,3.549917,3966.627387,0.488313,0.320747,-0.026775,-0.470256,3741157.867022,8371.106926,1.198086,7279.726914,0.268497,0.022182,0.109310,4091.140420,1077.421188,-218.817824,-878.472407,0.033893,0.504164,0.074381,3.403540
0.449497,0.051527,7.283769,4088.169435,0.438053,0.019753,-0.009786,0.830201,930856.873280,4363.347943,0.306041,12416.418714,0.474547,0.021593,0.107986,4014.532811,1019.525410,-882.152645,-597.475816,0.004201,0.474978,0.242711,7.156598
0.265973,0.006212,5.398399,6500.109301,0.076139,0.002933,0.000435,1.063089,1210184.633192,9139.803727,0.946169,13051.997804,0.327394,0.013229,0.107935,6196.764929,1793.777169,-241.262380,-1605.797087,0.051006,0.279455,0.026219,5.376333
-0.451122,0.015093,4.374133,4981.016143,-0.099149,0.398302,-0.001017,0.901805,1958306.524764,1183.009224,0.596764,17947.617923,0.111852,0.023695,0.094412,5019.487149,-849.891443,-70.931935,147.218719,0.015195,-0.451370,0.066563,4.404363
0.556693,0.039061,7.637526,4630.728518,-0.424647,0.279828,-0.003072,-0.749245,3086537.657412,12745.007227,0.372160,4611.363484,0.626350,0.016783,0.091497,4792.102395,1886.990695,-1696.558425,-926.406844,0.000140,0.534201,0.282579,7.759239
-0.126002,0.026279,9.117190,3441.991310,0.470853,-0.289676,-0.007587,0.941926,2768443.714850,17390.604342,1.103162,2565.927459,0.277549,0.022352,0.113579,3418.129691,-370.286991,-182.759100,-117.473952,0.022443,-0.107972,0.084825,8.977222
-0.667741,0.004539,8.090204,6722.407476,-0.056026,-0.022747,0.000454,0.166663,1262402.954974,6983.338263,1.158954,17347.984570,0.123147,0.011703,0.087924,6703.411280,-2084.133053,-20.111725,-31.685256,0.101067,-0.666403,0.017907,8.107203
0.538536,-0.072108,7.629895,2990.223001,-0.060994,-0.075029,-0.000454,-0.696713,1947492.390874,14016.595037,0.623638,9369.269950,0.265407,0.024601,0.117245,2958.114023,493.861542,385.062509,-336.868302,0.006632,0.530895,-0.246646,7.647234
0.161268,0.000990,6.777121,5043.935191,0.091428,0.038506,-0.000577,-0.249864,2348507.916685,723.023297,0.926232,17369.025149,0.400071,0.014230,0.080464,4994.713700,1211.033974,-39.150921,-1091.994481,0.037883,0.173521,0.005062,6.749402
-0.735329,0.030978,5.588866,4947.718204,0.421598,0.016495,-0.013104,-1.145696,2133175.102709,17114.571569,0.516729,4955.990054,0.296246,0.012517,0.106090,4878.443602,-1484.683104,-52.089811,476.112607,0.009072,-0.728239,0.119951,5.462580
-0.495410,0.045480,8.906569,4294.024963,0.514370,-0.078579,-0.012627,-0.587331,2105096.149059,1826.632317,0.608115,9130.153710,0.536052,0.015524,0.096792,4330.466532,-2271.639221,-570.436943,848.548272,0.012302,-0.487364,0.279796,8.757656
0.698369,0.025231,7.270569,5414.072365,0.047314,-0.215011,0.000243,1.334295,1785328.790630,13952.785416,0.873921,6099.891761,0.349456,0.017090,0.087417,5253.405138,1469.928230,-1020.282467,-1153.057030,0.024384,0.706549,0.257610,7.257921
-0.017959,-0.079419,6.421691,5778.693196,-0.335658,-0.154177,-0.005942,1.348904,3598251.639657,1115.588715,0.941489,8312.710061,0.451874,0.010217,0.104367,5571.425214,-669.094898,2373.206483,-125.045337,0.026683,-0.036596,-0.261079,6.520068
-0.188538,0.006313,8.005258,7052.386442,-0.482865,-0.255306,-0.002813,-0.246123,1939721.366612,10955.310626,0.504013,1700.703173,0.574066,0.012294,0.080575,6893.445751,-2808.135198,-340.469894,908.221638,0.014972,-0.198118,0.024516,8.149945
-0.023143,-0.006830,2.664232,6321.715150,0.528812,-0.343368,-0.043674,-0.553623,906906.964901,19635.613149,0.364655,7372.696523,0.535552,0.017067,0.088190,5932.318103,-633.124052,-2212.668953,-38.200483,0.015154,0.038112,0.366225,2.515116
0.493379,0.026377,9.524130,2979.878419,0.372254,0.207154,-1.183877,0.769295,3865040.179376,8725.634751,0.749256,18834.249386,0.178633,0.013980,0.080553,3012.749470,668.353744,-276.135848,-454.455399,0.007410,0.518312,0.134976,9.414214
0.476323,-0.085964,6.323730,4199.789745,0.260553,0.180165,0.260739,-0.423147,3283561.170399,5546.265933,0.648870,11165.233522,0.179482,0.022541,0.103126,4247.316086,538.168630,533.551510,-421.815684,0.006955,0.485285,-0.279361,6.248263
0.135166,-0.005944,4.338753,6730.561361,0.233657,0.102833,-0.001849,-0.328739,1589438.467456,7218.935910,1.096194,8987.102666,0.605340,0.019360,0.086408,6886.365579,161.068537,-4077.009028,-960.540977,0.071470,0.160012,0.376615,4.273254
