slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
-0.328927,0.140313,9.717222,3223.027292,0.100109,1305351.877389,4798.424934,0.901978,14566.802641,0.626222,0.024048,0.082885,3016.588198,-1614.657651,-418.139566
0.512079,0.070825,9.561179,2925.759371,0.088827,2005036.844123,12385.244387,1.185248,20072.729869,0.596244,0.017372,0.086407,1509.403566,983.907093,-210.803704
0.124114,0.173480,9.610051,3901.072578,0.091598,835753.012821,9728.209033,0.898814,1257.949042,0.460056,0.021720,0.110231,3778.274425,329.110582,-754.674315
-0.641637,-0.176599,3.989005,6665.754542,-0.091940,3058853.510816,4842.180852,0.345998,14594.385421,0.501365,0.020751,0.119091,6701.640549,-2819.598355,279.702918
-0.464871,0.055490,3.390927,4386.349180,0.055271,2089850.935604,5624.980875,1.125329,13477.601792,0.385373,0.024070,0.096533,4610.639082,-2215.505391,-120.441766
0.163240,0.080443,6.278615,2933.512106,0.056327,3360866.152041,8350.375419,0.894767,6892.810468,0.537788,0.024444,0.114700,3116.351079,526.894408,-333.498066
0.424238,0.131496,7.005900,5321.079577,0.066346,3315880.577964,7797.209950,1.289897,6560.757046,0.383053,0.019969,0.109161,5095.415210,1448.505613,-709.539310
0.643283,0.438688,5.448981,4066.046709,0.256745,1899248.909161,818.786923,1.112304,17520.567060,0.183991,0.014477,0.112100,4196.136558,746.564018,-1163.015948
-0.142070,0.203168,7.287359,3546.493392,0.194950,2042105.623403,18102.291653,1.299905,13134.491097,0.465933,0.022188,0.081534,3417.661081,-1020.035229,-883.444363
0.997461,-0.030430,8.456914,2598.630719,-0.016327,3929818.933086,16828.810497,0.352954,13213.352572,0.302115,0.015246,0.115087,1427.444444,432.302598,26.407541
-0.758693,-0.378204,2.847641,6112.082202,-0.314069,2703371.911977,16506.097578,0.715824,9769.452074,0.221343,0.024717,0.096847,6084.339045,-1535.386336,191.744793
-0.313529,0.121524,4.223401,3496.700937,0.109536,2583490.434516,10516.758594,0.782572,2041.667245,0.260656,0.016579,0.114019,2779.892925,-489.766056,-116.738485
-0.904538,0.110398,6.180541,4844.707406,0.058389,767107.126929,13934.665399,0.830058,15984.308099,0.339703,0.014417,0.117322,4923.307886,-2873.785206,-27.926010
0.674172,0.097878,8.339123,6665.935519,0.068660,1325803.938105,14057.015480,1.060030,13063.034514,0.553053,0.022981,0.091169,6045.782863,2962.963892,-768.413199
-0.997924,-0.207622,7.829940,5613.392612,-0.275981,2959509.491187,19978.330291,0.464197,5046.491852,0.531598,0.012039,0.107567,5950.154239,-3390.877710,6.806888
-0.124677,-0.481897,5.876393,2922.550132,-0.507909,2267534.180135,10548.365043,1.242410,1620.423565,0.583348,0.015551,0.097562,3033.089158,-765.855101,1384.074914
-0.431890,-0.402700,8.275750,3247.735588,-0.560000,2665099.894018,7947.566306,0.954035,6249.960607,0.530752,0.016706,0.110798,2994.208320,-1433.902425,683.919208
0.244243,0.420072,8.542485,6928.543155,0.321223,3921674.572970,12608.313753,0.850443,3694.765486,0.616573,0.012940,0.112949,7328.420429,860.314452,-4111.855192
-0.828298,-0.261106,7.603722,6504.178568,-0.244152,2997021.035733,3040.879188,0.527549,14931.570058,0.575508,0.010298,0.090026,6084.447493,-4082.906850,222.648692
0.972731,-0.494302,2.491484,4194.269792,-0.560000,939189.189790,10938.151401,0.722193,5017.198624,0.170810,0.021097,0.092182,3706.072246,487.583426,590.051359
0.060111,0.266232,7.794698,4340.944529,0.186603,3515280.158895,6864.894998,1.138196,9151.364576,0.574389,0.021153,0.109236,3753.871348,-32.959932,-1516.388191
-0.050670,0.135317,3.875546,3811.136403,0.118098,3274669.120165,48.438185,0.686300,16663.590252,0.209954,0.023818,0.086110,3636.198975,-197.507034,-330.120402
0.967589,0.507338,3.264065,7160.318330,0.462731,3446672.962187,13225.824436,0.406710,19746.207900,0.253245,0.024509,0.082219,7221.675943,1147.253995,-1568.820181
0.743279,-0.439540,9.551189,6096.209764,-0.314877,2257714.007136,2576.536636,0.786075,11741.854336,0.381222,0.016260,0.095927,6417.620663,1652.017651,2150.495538
0.036834,-0.391642,5.294024,5755.845139,-0.309396,669311.690168,9805.976133,0.494454,3620.064885,0.369558,0.011483,0.118142,5552.791976,-205.020687,1858.950559
-0.055246,0.577464,3.321169,5114.541332,0.499203,3947815.581685,10938.288870,1.134940,20661.838983,0.383018,0.013586,0.109342,5181.983897,-1282.656853,-2260.515028
0.706911,0.088907,2.314607,4238.902183,0.046761,1084026.042390,69.409686,0.325435,6161.792725,0.425822,0.011639,0.112239,4373.007145,1668.860104,-364.592255
0.714578,-0.067608,6.000233,4848.307953,-0.052720,3840967.260749,4130.721244,1.053601,12266.294574,0.519752,0.011060,0.117915,4427.598567,2760.890275,458.313762
-0.618521,-0.439995,7.685463,6452.343551,-0.276368,2686550.619012,230.397246,0.486104,10253.658449,0.631507,0.018345,0.090306,6293.961522,-4013.913319,1020.176702
-0.224745,0.398611,5.216561,7457.255128,0.204082,520694.150862,648.815821,0.775009,7764.223899,0.215557,0.018172,0.081740,7187.210723,-1328.360850,-1069.357733
-0.448849,-0.050808,3.849236,5190.120228,-0.062275,577138.775058,13334.889068,0.863602,4002.655656,0.613525,0.017357,0.107214,5318.905530,-3633.630628,195.506638
0.443130,0.094878,2.802396,4166.228581,0.096852,3661867.323639,4917.602206,0.555892,20635.107065,0.221636,0.010075,0.100017,3464.153493,856.697256,-273.448631
0.812566,-0.511933,6.186296,5771.058952,-0.400628,3135220.552006,9592.386997,1.147626,15453.986835,0.499198,0.022660,0.081027,5766.022210,1734.189026,2726.419500
0.822814,-0.136695,2.016720,5299.155549,-0.081326,1859731.485213,10901.623335,1.029378,19400.351724,0.266821,0.014965,0.086774,5087.556314,2135.592560,672.151803
0.405518,-0.091716,5.572061,4485.171434,-0.094170,2087964.733254,19558.319829,0.688037,3428.939538,0.247356,0.022910,0.088149,4891.909348,829.123989,268.047622
-0.779764,0.097177,5.090147,7334.624672,0.060484,3884183.795905,10208.866331,0.707917,5860.508665,0.419597,0.018563,0.110092,7431.273532,-3245.300499,-83.402855
-0.327381,-0.201811,2.119019,5980.624874,-0.110206,927469.304985,15651.611591,0.709462,19388.455803,0.174481,0.018791,0.108415,5689.078683,-1651.403600,636.426670
-0.588314,-0.562260,7.471837,2864.967098,-0.379453,1211431.472105,16845.929059,0.794482,9072.518305,0.268824,0.015008,0.100883,3098.645714,-1025.249906,348.132161
-0.751430,0.117795,7.156823,4187.375459,0.118934,885341.384411,10406.816941,0.822632,12512.475782,0.124880,0.020751,0.105112,3481.527345,-947.684923,-31.854262
0.899230,-0.486212,8.239122,4170.675161,-0.530847,3698501.251304,9236.581224,0.499513,4949.170205,0.438199,0.013885,0.102900,4522.103070,1182.144927,1525.984815
-0.420030,-0.240440,2.682762,6691.020882,-0.359403,3400152.290306,7797.130868,0.450423,2497.943388,0.458793,0.010167,0.100432,6670.204043,-2467.761510,894.326592
0.261238,-0.000587,6.880535,5032.202842,-0.000682,3782544.794174,15839.086088,1.127211,6398.333848,0.473769,0.015764,0.087982,4590.118767,1618.729579,5.045971
0.024604,0.190867,5.981901,5876.323939,0.211441,2729506.611275,15217.418352,1.133027,16937.917846,0.379494,0.019844,0.118336,6442.747900,-270.898401,-1933.560888
0.443841,0.272977,2.873349,2617.866685,0.152449,653235.784381,19002.147239,0.984214,4320.233089,0.389714,0.021367,0.091079,2587.996668,573.779231,-634.838741
0.780482,0.294374,8.774732,5865.170410,0.269160,1095457.925140,19870.025604,0.364772,9399.038256,0.322929,0.023796,0.102041,5386.029357,1281.650002,-951.419949
-0.107885,-0.544589,6.994163,4595.536796,-0.560000,2225879.998491,13758.682801,0.332058,10623.318170,0.550650,0.018403,0.117653,4405.503773,-725.728132,1558.396720
-0.951332,0.066944,9.937318,7437.031481,0.047473,2636455.262320,15081.508071,1.218876,4510.576195,0.293265,0.016090,0.087705,7607.274735,-2620.193687,-6.912973
0.233169,-0.537447,6.767337,6240.715833,-0.488254,2695753.424726,15470.423927,1.033773,5457.974194,0.395516,0.020091,0.092015,6548.749086,193.074774,2365.918860
-0.911381,-0.486559,3.445932,4131.960202,-0.304502,1237461.834633,2399.855246,0.868758,9144.120685,0.165722,0.010686,0.097909,4099.216509,-1163.645052,56.190424
-0.922278,0.196171,6.511578,4914.945542,0.101192,1476557.253656,2929.548929,1.295771,1720.161985,0.422557,0.023929,0.081755,4823.885615,-2194.350652,-27.123693
-0.523411,0.248999,3.102783,5123.934367,0.213380,1690684.211559,3401.086964,0.735639,865.907479,0.530547,0.011784,0.104271,4268.272156,-2269.453002,-417.357630
0.346707,-0.075708,8.089905,5867.621299,-0.039524,560337.192812,19651.899719,0.426657,13094.856867,0.636932,0.014387,0.114527,5386.239251,2944.468080,898.272758
-0.780671,-0.202804,2.288156,2949.644860,-0.180789,1686371.082583,14914.633578,0.354417,3847.959366,0.179254,0.014748,0.109745,2937.474437,-417.400698,25.585684
-0.798128,-0.268599,5.403532,5351.729565,-0.440063,3705759.925018,13873.974254,0.715488,6859.541199,0.141954,0.013634,0.090846,4751.350903,-838.149328,58.843355
0.894066,-0.339391,6.751780,4900.229533,-0.334665,2712072.258527,6456.186778,0.987616,17643.164636,0.305978,0.015695,0.088114,4478.612091,1427.851735,1154.705229
-0.332382,-0.230705,3.805200,6825.417263,-0.272661,3080653.268743,18312.926169,1.065281,11696.514324,0.124408,0.023769,0.104887,6939.049203,-1117.751235,483.008313
-0.211611,0.320138,4.441706,3434.280546,0.200467,1804064.628807,9946.418765,0.478969,9993.119251,0.647391,0.019159,0.115610,3374.554104,-1183.535335,-1064.494016
-0.054688,-0.193064,4.816938,6649.043779,-0.131030,3515551.553329,12579.775329,0.722480,10640.144572,0.366605,0.013697,0.098231,6628.975606,-726.222422,1810.010067
0.159446,0.326242,9.087518,7119.357184,0.340172,1301043.195656,10140.954789,1.162926,2542.317597,0.134664,0.019892,0.098599,8133.478024,71.111284,-832.475695
-0.008576,0.220135,6.154302,2639.966035,0.180451,3941574.438259,1384.374895,1.221620,10442.560593,0.194612,0.016130,0.107440,2610.555044,-138.280320,-512.069155
-0.507110,-0.041655,9.825408,5442.124334,-0.050967,2255042.561534,13166.620488,0.856309,7600.676644,0.246533,0.013185,0.105802,5344.473268,-1581.548913,61.050064
-0.081763,0.258215,4.309776,3203.543112,0.429436,3929288.410938,2307.356186,0.654214,9125.333774,0.454270,0.016865,0.104642,3185.634075,-420.101166,-665.626575
0.576445,0.349246,3.489155,5111.350528,0.249327,2802042.656819,8412.084652,0.804121,1641.459763,0.602499,0.024541,0.089168,5425.050434,1821.094754,-2154.014927
-0.309666,0.031414,3.698153,6920.613651,0.020598,687155.561045,4154.688448,0.360621,15698.831630,0.219376,0.022261,0.088959,7195.294845,-1540.326114,-101.398399
0.220726,-0.343154,5.383266,4788.807177,-0.213045,3584766.339817,17528.850683,1.196548,9989.899521,0.641938,0.011400,0.109031,4445.543202,1009.245918,3084.489860
-0.859836,-0.208817,2.385184,3732.667414,-0.119480,1787794.102895,10737.208581,0.628269,10724.198748,0.453182,0.020096,0.112863,3979.650914,-2101.374873,74.831280
-0.256915,0.598733,6.416984,7301.616376,0.560000,3247794.540769,8232.800180,0.482483,15817.282800,0.427939,0.024332,0.092307,6620.256078,-1577.005979,-1532.208002
-0.321887,0.594818,9.130738,6501.246473,0.560000,1912236.814807,11910.421573,1.180535,5460.655765,0.250882,0.023506,0.103217,6326.946398,-1283.907278,-939.806475
-0.527167,-0.161554,2.985618,5235.748847,-0.110039,513671.143482,15664.362529,0.668890,18041.743840,0.185576,0.022801,0.080655,5013.484224,-1727.689356,225.450126
-0.680129,-0.521303,2.598543,3502.084426,-0.343239,1336521.223951,8848.101629,1.043743,1342.732141,0.431150,0.024759,0.101317,3516.997348,-1418.148358,329.552922
0.794265,0.169481,5.781008,7356.687169,0.232929,2759836.097769,15054.272213,0.740051,17078.829972,0.355989,0.012349,0.103221,6485.806723,2672.091506,-1068.461228
0.615865,-0.209556,9.415047,6212.860595,-0.294071,3790365.367125,6150.157789,0.324553,1448.133943,0.571274,0.024381,0.101351,4109.225718,1271.927589,731.329252
0.491323,-0.180768,5.998230,5781.510184,-0.335043,1738090.380768,8215.507934,1.139154,12462.114979,0.246658,0.020065,0.087651,4772.903469,1144.119320,676.761700
-0.177067,0.215093,9.561062,4690.759308,0.110306,2550665.389158,1177.866656,0.886035,7671.408070,0.474581,0.020299,0.098530,4301.843392,-1182.304822,-959.343747
0.440919,0.358756,4.277183,2700.868256,0.192684,1783915.189604,413.664465,0.749776,9498.774378,0.608077,0.024457,0.097697,2672.025678,827.658362,-1273.941828
0.403283,0.253007,6.275070,4763.594156,0.139070,1734320.383303,11975.558815,0.357292,6655.669756,0.613375,0.024219,0.094908,3402.353771,825.004430,-824.717874
-0.248162,-0.582272,4.002639,5172.199468,-0.461900,1198167.331712,11976.984915,1.070890,1530.215971,0.507502,0.023870,0.110385,4840.903367,-1523.605023,1632.636331
-0.392428,-0.167103,2.447847,4805.538149,-0.194545,3630531.455651,11271.869838,1.274822,14438.634564,0.325325,0.011495,0.111548,4988.869349,-2377.135171,570.880925
0.240258,0.222561,3.579542,6548.187312,0.230752,1277578.405309,5498.104216,0.472033,20522.476709,0.638947,0.017683,0.106724,6833.352753,2061.614689,-3012.774876
0.137826,0.074911,6.466185,6023.080737,0.109760,3784683.643538,16516.749503,0.991016,18394.215392,0.636777,0.012554,0.086990,7136.779041,2692.159758,-1984.858446
-0.034295,-0.489449,9.237458,6363.574125,-0.452324,3095388.528207,9705.248862,0.640953,14096.741646,0.215080,0.024313,0.110229,7067.697801,-388.871426,1222.147668
0.893813,0.009503,8.543437,6441.944366,0.007772,3443635.619921,1103.956545,0.988233,1198.321204,0.633789,0.022754,0.117152,6088.274302,3562.007088,-72.800781
-0.244087,-0.096692,7.436915,5468.702252,-0.137226,1447504.871319,9432.318892,0.889820,8975.552489,0.615809,0.010689,0.111351,6157.423891,-3937.443866,1045.901081
-0.263541,0.235270,7.391942,5400.471897,0.133358,2457523.370366,1650.371919,0.607113,4059.664080,0.262495,0.015439,0.093022,6165.721947,-1153.680640,-655.685115
-0.146855,0.261114,9.509993,5984.889796,0.209515,3884983.235063,11216.091589,0.571106,971.357731,0.182194,0.015441,0.114059,5579.128161,-395.136079,-457.636310
-0.810005,-0.120731,3.936750,3354.340298,-0.078936,798247.305686,4785.625227,1.045564,9565.552457,0.336680,0.015044,0.098246,3781.852440,-2024.126439,50.570049
0.296657,-0.001244,2.754045,3013.235524,-0.000845,1436645.772229,11948.633987,0.748518,6451.083710,0.416747,0.012058,0.116333,3109.691330,1166.237636,6.491409
-0.173392,0.326406,5.830943,2886.096840,0.337809,3486497.832461,6384.481099,0.940943,16934.579449,0.391389,0.023522,0.119493,3098.977395,-755.689996,-783.377492
0.359916,-0.128520,9.652095,6867.114815,-0.074088,2041208.386058,6164.769712,1.240242,10318.372934,0.248601,0.021152,0.097424,6921.574888,1375.217038,755.115274
-0.625376,0.107096,5.078977,7167.625756,0.056166,1228035.126068,2435.387708,0.342277,16061.045519,0.238210,0.019755,0.083358,6872.041587,-1731.347447,-106.932374
0.616460,-0.377582,3.136416,4622.798443,-0.555651,1750708.730192,2443.102065,0.522947,5465.823976,0.473806,0.021588,0.098485,4356.994875,1346.634430,1482.326561
0.367842,0.548197,2.585202,4288.555862,0.365865,791610.921406,14395.289645,0.727154,5202.266402,0.234725,0.022968,0.096059,4099.033859,153.773046,-968.408604
-0.897973,0.562598,6.883667,6986.025524,0.462696,3237913.144043,468.800882,0.585950,4803.135822,0.488264,0.024357,0.083734,6978.926011,-3260.734212,-144.130537
-0.025589,-0.295268,8.091850,6928.704907,-0.250757,1795928.246500,8547.773775,0.946928,5796.868542,0.280859,0.012341,0.088985,7203.922145,-583.737791,1812.643551
0.170035,-0.465407,2.364072,7393.178763,-0.560000,1181361.959305,1573.466707,0.348700,12016.543880,0.618320,0.023700,0.117120,8271.239304,806.478369,4186.623490
-0.722426,-0.421349,4.307882,2754.324077,-0.525943,2273883.179365,18544.177634,0.484674,18768.283478,0.422351,0.021159,0.101823,2951.446904,-1094.969814,193.568820
0.662654,0.464847,3.382834,6018.697687,0.547051,2347247.700746,2432.834345,0.493720,11701.023678,0.505688,0.013231,0.116741,6610.739025,1802.184371,-2920.084911
0.799197,-0.433456,8.712677,4025.545923,-0.560000,1078325.841348,5739.083950,0.940348,14359.698439,0.468995,0.015605,0.092199,2906.770885,1063.964019,1274.759153
-0.900746,0.086341,4.130777,3228.779298,0.100100,3930810.777827,17407.521653,1.046557,1998.788804,0.474181,0.020518,0.096995,3622.691763,-1849.161391,-13.122637
0.873141,-0.375852,6.373494,4299.003841,-0.560000,2754631.417075,4160.004000,1.093240,18161.444652,0.115080,0.024191,0.102020,4754.835348,865.165098,792.515899
0.256603,0.591513,9.838486,7327.847275,0.367632,2048716.496079,13641.593251,1.001612,11027.021849,0.497569,0.010662,0.083419,6870.640448,-22.298130,-3854.323709
-0.907335,-0.556054,4.631174,5936.943818,-0.560000,3267608.606148,667.508815,0.476177,19384.640837,0.487507,0.018481,0.107336,6063.294695,-3206.629666,231.486227
0.182680,-0.062114,4.417455,3268.803253,-0.064037,2432278.478162,16895.845953,0.787348,4864.852789,0.558497,0.017758,0.082320,3113.870354,931.222471,385.773116
-0.564399,-0.164352,5.622804,4267.482194,-0.191261,3379821.446138,6787.241865,1.261274,6569.561263,0.376143,0.019162,0.096967,4089.429220,-1768.127667,208.667293
-0.255634,-0.093874,2.342688,4384.885834,-0.070505,2312179.728781,14787.654972,0.867472,10476.547109,0.136420,0.017178,0.112310,4249.929192,-727.299928,189.033555
0.019760,-0.599313,3.016787,2515.050818,-0.306312,1043928.821931,5836.003458,0.792260,4972.586288,0.534646,0.013191,0.115499,2667.250758,-379.076827,1478.206477
-0.796437,-0.033564,3.664407,5328.544692,-0.027120,1656676.717876,206.553099,0.836276,13811.783968,0.582776,0.021658,0.097853,4940.660042,-3675.624010,28.275591
0.329845,-0.558416,2.775228,7370.672007,-0.298357,1349316.693924,11198.712096,0.712263,19756.790544,0.357553,0.011064,0.094678,7631.709836,668.567800,3645.582505
-0.031265,-0.447352,3.512377,5336.170199,-0.560000,1847589.867420,2087.735304,1.169147,6184.849062,0.152561,0.015698,0.091062,5466.355924,-277.161149,996.282619
-0.495650,-0.283466,3.394809,3419.955194,-0.168025,3040597.843140,6773.415917,1.212324,5179.253220,0.357394,0.011725,0.086729,3258.902424,-1340.053297,353.373699
0.034658,0.035379,9.442147,4926.494045,0.035865,2542199.878691,10907.468075,0.962810,4244.528756,0.461525,0.012877,0.117400,3900.525706,123.410028,-299.385564
0.312373,-0.365077,6.858058,6242.442171,-0.266249,1885618.403181,14774.477421,0.915378,8337.066453,0.489494,0.011684,0.100142,6031.741520,1281.236263,2821.531954
0.903434,-0.123816,5.878815,4177.336600,-0.081828,2038777.832574,10060.247736,0.805003,3552.733206,0.143811,0.012252,0.094725,4107.778836,634.473050,169.207962
0.644301,-0.013741,7.403441,6281.451606,-0.019704,2747970.353782,17094.474416,1.251602,11229.017020,0.618216,0.024864,0.083983,5306.101906,3283.542179,119.084424
-0.021157,0.566284,6.200180,5488.173355,0.534251,3485129.891087,13847.659407,0.849620,19117.076585,0.407643,0.014621,0.096680,4786.516038,-904.127912,-2183.625977
